favorite_count,source,full_text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
66,Twitter Web Client,@twitt_sinalise I loved hearing Bernie Sanders. He personifies my views as an Independent.,,False,Wed Dec 23 20:32:09 +0000 2009,44,6975708602
1,Twitter Web Client,.....Yet another time I'll get to meet President Obama. Pretty nice! Looking forward to it,,False,Sat May 09 14:43:08 +0000 2009,0,1746569379
0,Twitter Web Client,"@keithswilliams Trying to make it happen, man. People are going crazy now, listening to me drop some stuff on them.",itsKeith,False,Thu Dec 03 23:29:02 +0000 2009,0,6318970160
0,Twitter Web Client,@FDE_RELL haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,FDE_RELL,False,Mon Dec 28 05:03:11 +0000 2009,0,7112999938
0,Twitter Web Client,"@AndrewBoutros Thank you. Sincerely! Folks in mainstream act like I never hosted a thing. It's okay, though. Marathon...not a sprint",,False,Wed Aug 12 03:45:47 +0000 2009,0,3258824828
1,Twitter Web Client,@MoNeyYMaRtHaDoN Everyone knows I left ESPN on May 1. Blogged about it when it happened. Feel free to look into the archives.,,False,Fri Jun 19 02:33:45 +0000 2009,0,2232181025
0,Twitter Web Client,"@VPHDA He deserves it. Garry D. Howard is a good, real, straight-up Brutha! Gotta lot of love for that man.",VPHDA,False,Sun Jun 28 14:43:29 +0000 2009,0,2372027666
0,Twitter Web Client,@chanceevents 50-50,chanceevents,False,Wed Nov 18 04:51:30 +0000 2009,0,5818264666
1,Twitter Web Client,"@rolando I'll keep that in mind, my man. Thanks for the advice.",,False,Tue Jun 23 21:30:51 +0000 2009,0,2300725752
0,Twitter Web Client,"My God I'm exhausted. Yet, I still feel so good from having talked to these kids. Steve Harvey's doing great things helping these boys out.",,False,Fri Jun 19 20:07:50 +0000 2009,0,2243185567
1,Twitter Web Client,@secole13 Thank you very much for saying that. Appreciate it.,secole13,False,Thu Dec 17 14:25:48 +0000 2009,0,6764865276
0,Twitter Web Client,@cgrock24 What pics? Don't know what you're talking about.,ClarenceGaines2,False,Wed Jun 03 18:58:31 +0000 2009,0,2019733873
0,Twitter Web Client,@thetruthsports Will do. Appreciate ya'll following me. I tweet when I can.,thetruthsports,False,Wed May 20 14:43:28 +0000 2009,0,1859761874
0,Twitter Web Client,"@BigBluegiant51 I don't agree with that. Gotta lot of respect for FoxNews and CNN, but I enjoy MSNBC immensely, as well. It's a lot of fun.",,False,Wed Aug 05 15:21:07 +0000 2009,0,3146835197
0,Twitter Web Client,"@CBIWNL Told you I wouldn't let you down, bro!",itstime_123,False,Wed Oct 28 02:08:32 +0000 2009,0,5219278801
4,Twitter Web Client,My political advice to BLACK PEOPLE is very simple: We need to stop gift-wrapping our vote to the Democratic Party. Doing so causes 2 things,,False,Wed Sep 16 06:12:48 +0000 2009,4,4023984050
1,Twitter Web Client,Kobe hit 15 of 17 FT's. Big three as the game waned. That's what makes choosing b/t him and LeBron so hard. Kobe's still the ultimate closer,,False,Sun May 24 03:40:54 +0000 2009,0,1899626255
1,Twitter Web Client,Uninterrupted interview. Period.,,False,Sun Sep 20 04:50:56 +0000 2009,0,4118168431
0,Twitter Web Client,@Bigvdebo86 Don't like people attacking Iverson one but. But I'm not surprised. And I'm not pleased with the ammo he's given them,bigvdebo86,False,Wed Aug 12 02:01:33 +0000 2009,0,3257017051
0,Twitter Web Client,"@dip_south_985 Just having fun, my man.",dip_south_985,False,Sun Dec 13 18:00:05 +0000 2009,0,6634665043
0,Twitter Web Client,"@apolonia_Milan Appreciate the love, sweety. Thanks so much.",apolonia_milan,False,Wed Apr 22 01:36:24 +0000 2009,0,1580741666
0,Twitter Web Client,@Mikeslim ...I'll do one every day :),mikeslim,False,Thu Aug 13 04:32:18 +0000 2009,0,3280366261
0,Twitter Web Client,@Splendiferous1 I'll probably need to do a Podcast tonight. Too many questions about Magic/Isiah.,Splendiferous1,False,Fri Oct 23 21:32:54 +0000 2009,0,5107447913
0,Twitter Web Client,@Keithfree I think Pacquaio will eat him up. Too fast. Too quick. Plus Cotto's been bleeding too easily and looks slower. Easy fight for Pac,keithfree,False,Wed Jun 17 19:56:43 +0000 2009,0,2211511083
0,Twitter Web Client,@wetfart5 Nope! Cheesedoodles :),,False,Thu Nov 26 14:55:55 +0000 2009,0,6083102622
0,Twitter Web Client,@Dru_U Thank You!,Dredatboy,False,Thu Aug 13 01:09:38 +0000 2009,0,3276886093
0,Twitter Web Client,"@Jusbntyra Thank ya baby. I'm praying it will happen for me very, very soon.",JusBNTyra,False,Mon Oct 26 03:41:57 +0000 2009,0,5164486928
0,Twitter Web Client,@C_Mac86 All you have to do is disappear. Don't bother me and I damn sure won't bother you.,C_Mac86,False,Sun Dec 20 02:08:47 +0000 2009,0,6846964510
0,Twitter Web Client,@wobblebody I'm picking Floyd Mayweather Jr. by TKO in 8. He wants Pacquaio too badly to lose to a smaller fighter. Ain't happening.,wobblebody,False,Wed Aug 12 02:47:05 +0000 2009,0,3257825966
0,Twitter Web Client,@anilizerDee I didn't say it WOULD HAPPEN. I said it SHOULD happen.,anilizerDEE,False,Mon Nov 16 01:22:51 +0000 2009,0,5752166324
1,Twitter Web Client,@Spikeaji I respect your opinion. I just disagree.,Spikeaji,False,Mon Aug 24 05:06:15 +0000 2009,0,3506985900
0,Twitter Web Client,"@Crystal_ESPN I'm doing well, Babygirl. Hope the World-Wide Leader is treating you well. Take care of yourself.",Crystal__Howard,False,Tue Jun 09 05:51:25 +0000 2009,0,2086491540
0,Twitter Web Client,@BHO_007 Thanks! Glad you heard me loud and clear,BinQuick_,False,Mon Oct 12 00:36:12 +0000 2009,0,4796682671
0,Twitter Web Client,"Btw....I'll be on CNN this weekend...on the show YOUR MONEY with Ali Velshi. It airs Saturday at Noon, then again on Sunday at 3 p.m.",,False,Fri Oct 23 21:35:43 +0000 2009,0,5107510638
0,Twitter Web Client,"@tysonchandler I'm going to hold you to that, Tyson. It had better be funny :)",tysonchandler,False,Sun Jun 07 01:26:59 +0000 2009,0,2060198830
0,Twitter Web Client,@ChiBangin He's a Bad Boy. He'll be fine,Stidy_96,False,Thu Aug 27 16:18:09 +0000 2009,0,3582126492
0,Twitter Web Client,@ibenjaminbarnes RAAAAAAASHHHHHHOOOO NNEEESSTTEEEEERROOOOOOVVIIICCC :-),ibenjaminbarnes,False,Wed Aug 12 01:54:46 +0000 2009,0,3256892394
0,Twitter Web Client,"@jenniferballen Thanks for the advice, my dear :)",jenniferBallen,False,Sun Dec 20 02:09:58 +0000 2009,0,6846995105
53,Twitter Web Client,@babydoll1162515 I LOOVVVEEE THE ATL. That's why I'm glad I'm not there. Sodom and Gomorrah. I'm honest. Can't take it. Just can't.,Miss__Melanie,False,Fri Nov 13 03:20:54 +0000 2009,58,5669417847
0,Twitter SMS,Who's picking Gonzaga over UNC? It won't be me. I'm here to do a featured column on Blake Griffin and Tyler Hansborough,,False,Sat Mar 28 00:59:25 +0000 2009,0,1404603386
0,Twitter Web Client,@AzrielTheCat I really don't know. But I do know all you have to do is go to WABCRadio.Com......at exactly the time I'm on and u should hear,Rebell_Katze,False,Sun Jul 12 20:45:16 +0000 2009,0,2603312977
0,Twitter Web Client,@eckinger66 I'd love to do it...if they give me the chance. But I think I'm too risky for some folks. I'd love the challenge.,eckinger66,False,Wed Sep 30 10:00:39 +0000 2009,0,4493841105
0,Twitter Web Client,@Telka3013 Yep. My sentiments exactly.,SECoop3013,False,Mon Aug 24 05:03:19 +0000 2009,0,3506946122
0,Twitter Web Client,"@JaycrawfordESPN I'll announce it when it's time, my man. No worries, though. I'll still be able to do 1st Take. Everyone knows: I'd do",JaycrawfordCLE,False,Mon Oct 12 00:20:40 +0000 2009,0,4796372240
2,Twitter Web Client,Ways. He'll be lucky to have a career after this. Jay-Z or somebody needs to knock some sense into. He's too talented for this B.S. Shame!!!,,False,Mon Sep 14 03:24:52 +0000 2009,0,3971879812
0,Twitter Web Client,"Boston vs. Chicago is the best 1st-Round series in NBA History. Damn shame it ends today. The Bulls were great, but it ends now. Celtics!!!",,False,Sat May 02 22:28:27 +0000 2009,0,1682035542
0,Twitter Web Client,"@Kowboyfan Nah! Not yet. I've been reinstated, but red tape is delaying everything. Hopefully it'll be resolved real soon.",Kowboyfan,False,Thu Nov 19 04:18:49 +0000 2009,0,5848572189
1,Twitter Web Client,"Check out my new podcast on StephenA.com - Jayson Williams in trouble again, Kobe Bryant, MLB, NBA Draft & more",,False,Tue Jun 23 16:13:08 +0000 2009,0,2296466834
0,Twitter Web Client,"@iKeepsIt100_com Appreciate ya, bro. Feel free to tweet me or call the show. I'm going to read out some tweets I receive when show begins.",iKeepsIt100_com,False,Mon Dec 28 13:13:30 +0000 2009,0,7122190024
0,Twitter Web Client,New radio interviews are posted on the Media page of www.StephenA.com,,False,Thu Nov 12 05:04:40 +0000 2009,0,5641407338
0,Twitter Web Client,How about Howard has 9 blocks,,False,Fri Jun 12 03:49:56 +0000 2009,0,2126718344
1,Twitter Web Client,"It's amazing how much you learn when you show up to places like this. Right now, I'm taking notes on how to maximize my website potential.",,False,Fri Jun 05 19:54:43 +0000 2009,0,2046936648
0,Twitter Web Client,"@HTF21 Sorry boss. It's true. I'm gone. But it's been a wonderful ride. Didn't want to leave, but that was their call. Wish them well.",HTF21,False,Sun May 03 01:37:06 +0000 2009,0,1683351516
1,Twitter Web Client,"@Fleetwood78 Not about to argue with that. But throw Beyonce, Kim Kardashian and -- yes! -- Sanaa Lathan into the mix. Do Not Sleep on Sanaa",,False,Thu Aug 13 23:27:01 +0000 2009,4,3296334152
0,Twitter Web Client,@jkasirye Absolutely,jkasirye,False,Fri Oct 02 15:22:43 +0000 2009,0,4554907258
0,Twitter Web Client,"@tsurod wrong dude, sir. I didn't bury Van Gundy. I've always thought he was a really good coach. I just told you what folks would do if....",tsurod,False,Tue May 19 07:01:31 +0000 2009,0,1844980241
7,Twitter Web Client,New StephenA.com blogpost: NBA Free Agency Round-Up http://stephena.com/?p=227,,False,Thu Jul 16 04:07:33 +0000 2009,0,2663985505
0,Twitter Web Client,"@secole13 Thank you very much, babe.",secole13,False,Wed Dec 30 03:34:21 +0000 2009,0,7182974241
0,Twitter SMS,"Hey! If anyone's interested I'm hosting the ESPN The Magazine show from 12-to-2 today (EST) on Sirius Radio, Channel 121",,False,Tue Apr 14 15:19:12 +0000 2009,0,1517298013
0,Twitter Web Client,"@massfxcreative Thanks, my man.",massfxcreative,False,Mon Dec 28 05:04:41 +0000 2009,0,7113040988
1,Twitter Web Client,@pgardnerii CBC Dinner was a great experience. Met a lot of influential folks. But Obama should've been the LAST speaker.,pgardnerii,False,Wed Sep 30 10:26:39 +0000 2009,0,4494136872
1,Twitter Web Client,"Sorry to hear Michael Curry was fired as the Pistons head coach, but I'm not surprised. Joe Dumars had to do it. Players didn't want him.",,False,Tue Jun 30 19:00:42 +0000 2009,0,2407919324
1,Twitter Web Client,"@mariastylesny Awww, Thanks babe. Tell KG I'm just fine. He'll be hearing from me soon enough. He's a good brother. Support him.",mariastylesny,False,Tue Oct 27 14:47:55 +0000 2009,0,5202067205
0,Twitter Web Client,"@Bootdagawt My job is done. Now it's time for him to do his, which means fixing this economy and staying the hell off the T.V. Campaign is..",,False,Thu Aug 27 16:00:32 +0000 2009,0,3581765759
0,Twitter Web Client,@Edmundburke1776 I am NOT a Conservative. But I do have Conservative views...especially fiscally. I just happen to believe that Government..,Jon_Locke,False,Fri Sep 18 20:35:49 +0000 2009,0,4087381497
0,Twitter Web Client,"Rashard Lewis, Hedo Turkoglu or BOTH need to have a big game for the Magic to win this game",,False,Mon Jun 15 00:12:46 +0000 2009,0,2171059502
0,Twitter Web Client,@ghostbroker28 Thank you very much for saying that. That's certainly what I try to do.,DFWright03,False,Tue Jul 14 22:41:23 +0000 2009,0,2640454213
2,Twitter Web Client,"Mayweather beat Pacquaio. I love Pacquaio, but he's not beating my boy.",,False,Sun Aug 23 02:56:28 +0000 2009,1,3484626811
0,Twitter Web Client,"@southport1967 Damn Skippy. They've put themselves in a position where if they don't win the SB, the season is a failure.",southport1967,False,Tue Dec 29 04:10:23 +0000 2009,0,7147139388
0,Twitter Web Client,"@Alpratt Style or no style, I know I'd get the job done. all I need are the topics and the freedom to do what I do. I'm that confident.",DanzoPratt,False,Thu Nov 12 05:14:44 +0000 2009,0,5641601328
0,Twitter Web Client,@jwade318 ...not what happened. He didn't do that. People think I'm against Gates because I point that out. They're wrong. I pointed it out,jwade318,False,Mon Aug 03 15:12:28 +0000 2009,0,3105523633
0,Twitter Web Client,@Lewislloydfan Not true. They didn't respond to the challenge. They got outplayed. No conspiracy. They got beat.,rod_wiggins,False,Sat May 30 08:35:40 +0000 2009,0,1969884425
0,Twitter Web Client,@TZEIGLER24 Nothing. They just don't have it,coachtimzeigler,False,Fri Oct 02 15:11:07 +0000 2009,0,4554636280
0,Twitter Web Client,@papakojo I'm back to sports now :),papakojo,False,Mon Dec 28 13:28:30 +0000 2009,0,7122496710
0,Twitter Web Client,@fefe_T Basketball at Winston-Salem State University.,fefe_T,False,Wed Aug 05 15:18:29 +0000 2009,0,3146790058
1,Twitter Web Client,Fyi Everyone.......Exactly 1 week from tonight I'm filling in on WABC-Radio (77 AM) in NY....talking NEWS and POLITICS. I cannot wait,,False,Sun Jul 12 21:40:14 +0000 2009,0,2604001690
0,Twitter Web Client,"@Markls07 I actually agree with you, Mark. And maybe you should pay attention before telling me what I should focus on. I'm am not...",,False,Wed Sep 16 06:02:44 +0000 2009,0,4023863694
0,Twitter Web Client,"He took me to D.C., but not before we got stuck in another traffic jam. So I went from planning on being home by 2 pm to it being 6:30 and..",,False,Sat Jun 13 22:22:08 +0000 2009,0,2158465657
0,Twitter Web Client,Gets in his own way and has a chip on his shoulder. Kellerman should've insisted Sugar Shane step off. He won. He was entitled to an....,,False,Sun Sep 20 04:50:40 +0000 2009,0,4118164505
0,Twitter Web Client,"@h_files They saved $50 million by trading Chauncey. It was about $$$ and cents, not talent and leadership. Can't know Joe-D for that.",,False,Mon Apr 27 13:59:08 +0000 2009,0,1628999921
0,Twitter Web Client,"@IMYOOFAVORITE Really appreciate you saying that, my brother. Thank you very much.",CedWhiteJr,False,Wed Sep 30 10:12:01 +0000 2009,0,4493968457
0,Twitter Web Client,@ussportspages I can't. Not allowed to until I finish negotiating. But agent told me to shut the hell up. He gets me my money. I'm silenced.,ussportspages,False,Thu Oct 29 01:50:27 +0000 2009,0,5247566079
0,Twitter Web Client,@Infinitelyk Thanks Bro!,ClutchXChop,False,Mon Jul 27 17:54:04 +0000 2009,0,2874266066
0,Twitter Web Client,@Fleetwood78 Who does!,,False,Thu Jul 02 04:37:00 +0000 2009,0,2432264784
2,Twitter Web Client,"FYI....I will be on MSNBC tomorrow morning (Thursday) from 9 am to 10:30 am for a few segments. Feel free to tune in, please. Take care.",,False,Thu Jul 09 04:07:50 +0000 2009,0,2544870355
0,Twitter Web Client,"@christopherwink Some of us have, but the Daily News has some great reporters. Mike Kern. Phil Jasner. John Smallwood (my friend).",christopherwink,False,Tue Jun 09 21:50:47 +0000 2009,0,2095001546
0,Twitter Web Client,@Marc322 Absolutely! That's the one thing I can say definitively. I am definitely  a free agent.,Marc322,False,Thu May 21 17:55:23 +0000 2009,0,1873459707
0,Twitter Web Client,Join me on USTREAM at the half. I'll be answering questions. http://bit.ly/ApEij,,False,Wed Jun 10 02:13:34 +0000 2009,0,2097949869
0,Twitter Web Client,"@mlorsch Won't pretend to be an expert, but I have loads of common sense. $1.2 trillion is $1.2 trillion. Too much damn spending.",Joe_Schmucc,False,Tue Mar 24 02:17:23 +0000 2009,1,1379432265
1,Twitter Web Client,Just giving folks a heads up: you can officially call me the BasketBall Ambassador for Vitmain Waters Great Debate. Kobe vs. LeBron.,,False,Thu May 21 18:28:55 +0000 2009,0,1873803862
0,Twitter Web Client,"@kwsventures You may have a point, but I'm being Patriotic here. I want the U.S. to get it.",,False,Fri Oct 02 02:34:54 +0000 2009,0,4542679821
0,Twitter Web Client,"@DustinLives I'll have a Podcast done today. It'll be on Sports, though.",DustinLives,False,Mon Oct 26 14:43:06 +0000 2009,0,5174270917
0,Twitter Web Client,"@itimmyB It's sad, but it's reality. Perception is reality. You're selling a product to a majority of white folks, their comfort matters.",iTimmyB,False,Sat May 30 22:52:09 +0000 2009,0,1975771915
0,Twitter Web Client,"@KevRodriguez No I didn't, but I wouldn't be surprised. Skip is acting crazy right now, especially about Kobe. But I love my brother. I do.",KevRodriguez,False,Sat Jun 13 03:45:09 +0000 2009,0,2149852269
1,Twitter Web Client,"@MzOnThaDubble Thank you for saying that. I hope you say it to a lot of folks too, because I am constantly misquoted :)",Nuu_JackCity,False,Thu Sep 17 04:26:04 +0000 2009,0,4047293348
0,Twitter Web Client,"@Matt2theFrank Nah! UNC is a good pick. I picked UConn to beat Pitt for the national title, though.",iamMattFrank,False,Tue Mar 24 02:13:54 +0000 2009,0,1379414916
0,Twitter Web Client,@YoltsAddDum Yep!,,False,Fri Oct 09 16:56:21 +0000 2009,0,4739015076
0,Twitter Web Client,"@MissChantelle Thank ya, Ms. Chantelle. Appreciate the love. Always :)",MissChantelle,False,Mon Jul 27 17:50:45 +0000 2009,0,2874212855
0,Twitter Web Client,@AmazingJayce :-),AmazingJayce,False,Thu Jul 23 04:09:28 +0000 2009,0,2792188254
0,Twitter Web Client,@Ushawnh1 who needs me???,Ushawnh1,False,Mon Oct 12 00:35:33 +0000 2009,0,4796669094
0,Twitter Web Client,@MissJazzE Yes Maam. He (Me!) most certainly is :),jazadelphia,False,Fri Nov 13 03:30:14 +0000 2009,0,5669638348
0,Twitter Web Client,"@AwesomeHill1 I'm living life, my man. But appreciate you thinking of me. Thank you.",,False,Fri Jul 03 14:03:08 +0000 2009,0,2454104746
0,Twitter Web Client,"@SuggaLipps He's doing wonderful, sweety. Thanks for asking :)",SuggaLipps,False,Fri Dec 18 04:33:35 +0000 2009,0,6787052216
0,Twitter Web Client,"@swagsetta thanks, Bro!",,False,Sun Jul 12 20:53:02 +0000 2009,0,2603409667
0,Twitter SMS,"Just so ya'll know, I expect the Celtics to pull this game out. Then San Antonio will beat Dallas, before going home in Game 6",,False,Wed Apr 29 00:26:11 +0000 2009,0,1644122059
0,Twitter Web Client,@Tyler34uconn Can't knock that. But the game ain't over yet. And the airball he just shot doesn't help his case. He's settling for jumpshots,Sensai_Blanco,False,Wed May 27 03:30:43 +0000 2009,0,1931871482
0,Twitter Web Client,"@D_Showtime_Hill Not ashamed, dawg. I was just wrong. This Sunday. But it's not like the Cowboys are going anywhere.",AllDay_Showtime,False,Mon Dec 21 00:09:22 +0000 2009,0,6875777879
0,Twitter Web Client,"@The_Jumaane Appreciate ya, Bro! It is what it is. I'll survive now, prosper later.",NFLAgent_JKFord,False,Fri Jun 19 09:35:07 +0000 2009,0,2235991984
0,Twitter Web Client,@Tooc Now you're starting to feel me :),Tooc,False,Fri Oct 23 20:36:57 +0000 2009,0,5106228348
0,Twitter Web Client,@TheAmishShah Glad the Yankees got Granderson. Improved defense in the outfield was a must. He'll make Melky better.,TheAmishShah,False,Thu Dec 10 20:50:54 +0000 2009,0,6543173740
0,Twitter Web Client,@Brung No doubt! Easy request to live up to.,Brung,False,Mon Oct 12 02:28:38 +0000 2009,0,4799080059
0,Twitter Web Client,"@PoliticistaTika Excuse me, Dear! We happen to agree. Others tried to say Holder was operating independent of the admin. I disagreed, like u",Politicista,False,Thu Aug 27 16:11:05 +0000 2009,0,3581982550
0,Twitter Web Client,"@MokaMami213 Thank you, sweety. Be sure to listen.",,False,Fri Dec 18 21:39:18 +0000 2009,0,6809229807
0,Twitter Web Client,@fleetwood78 Beats me.,,False,Sun Dec 20 00:09:36 +0000 2009,0,6843943114
0,Twitter Web Client,"@MrNateJones Family, dawg!",NateThaGreat713,False,Thu Jun 18 03:01:16 +0000 2009,0,2216826126
0,Twitter Web Client,@lovepgh You would know.,whome51obama,False,Wed Dec 23 20:49:35 +0000 2009,0,6976165042
0,Twitter Web Client,@Byron_Watkins thanks bro. Little rusty from a 2-Year layoff. Please listen again in the morning. Feel free to call in.,Byron_Watkins,False,Tue Dec 29 04:11:52 +0000 2009,0,7147183809
0,Twitter Web Client,@chillsamp Thanks so much. That compliment really means a great deal to me. Deeply appreciate it.,chillsamp,False,Sun Aug 02 17:40:20 +0000 2009,0,3089252585
0,Twitter Web Client,@Jloverzzz Please explain. I don't understand your question.,jloverzzz,False,Mon Jul 27 17:40:56 +0000 2009,0,2874052486
0,Twitter Web Client,@edelash So am I. Can't wait. Dream Job? I'd love to be on in NY AND Philly simultaneously. Permanently.,EricDeLash,False,Mon Oct 12 00:17:30 +0000 2009,0,4796308964
0,Twitter Web Client,"@Rellokid Yes, i can believe Strahan is going to get his own show, with my boy Chill Mitchell. It's Fox. They take chances, which is great.",Rellokid,False,Wed Aug 12 02:38:48 +0000 2009,0,3257681043
0,Twitter Web Client,@KB4MVP I'm not running from anybody,DimplePowerss,False,Thu Aug 13 01:04:59 +0000 2009,0,3276812237
1,Twitter Web Client,Now I've had it. I'm blogging about all of this RIGHT NOW. Stay Tuned!!!,,False,Wed Sep 23 21:43:13 +0000 2009,0,4325951137
0,Twitter Web Client,@calloweezy 6-to-9 am (EST).,ChrsCllwy,False,Mon Dec 28 04:56:43 +0000 2009,0,7112824688
0,Twitter Web Client,"@alivelsi I let the folks know to look for the best Money Man in the business, Ali. No worries there :)",,False,Sat Oct 24 17:59:24 +0000 2009,0,5127628515
0,Twitter Web Client,@donjay56 It better happen.,donjay56,False,Thu Dec 31 13:47:49 +0000 2009,0,7234095869
0,Twitter Web Client,@mrogi That's what we're told to call it until the week is over.,mrogi,False,Tue Dec 29 04:08:26 +0000 2009,0,7147081919
0,Twitter Web Client,On a Political note: I think it's absolutely DISGRACEFUL that th Obama Administration is allowing CIA interrogation techniques to be...,,False,Tue Aug 25 15:45:16 +0000 2009,0,3536923768
0,Twitter Web Client,@bfetters33 Thank you. Hope I make it worth your while.,,False,Mon Nov 30 01:26:17 +0000 2009,0,6186639919
0,Twitter Web Client,"@MrJones08 It's coming, Bro! I plan on having my own Radio Show very soon. Trust!",,False,Tue May 12 12:52:16 +0000 2009,0,1772984566
0,Twitter Web Client,"@mrogi If Tiger were ranked 100th in the world instead of No. 1, no one would give a damn what's going on with his marriage. Check yourself.",mrogi,False,Sat Nov 28 20:33:19 +0000 2009,1,6150098705
0,Twitter Web Client,@cmonta Yeah! The most appropriate thing to say.,ChrisFlintTown,False,Tue Jul 07 15:47:05 +0000 2009,0,2515730791
0,Twitter Web Client,"@CynthiaBradd Explain, please.",CynthiaBradd,False,Thu Aug 13 23:28:03 +0000 2009,0,3296351567
0,Twitter Web Client,"Ha! Ha! I'm up, in studio and ready to go. Hosting the Steve Harvey Morning Show TODAY. Lawdy, these Strawberry Letters :) People r a trip.",,False,Wed Sep 30 09:53:02 +0000 2009,1,4493759953
